"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"137","1987","3","Gujarat","Surat","29.5","7.5","1.6","0.2","1.8","0.1","0.0","0.0","0.0","0.0","10.4","0.9","11.3","2.1","0.0","0.0","78.1","8.7","14.0","1.0"
"137","1988","3","Gujarat","Surat","34.3","8.0","3.3","0.4","3.7","0.0","0.0","0.0","0.0","0.0","6.7","0.3","7.0","2.2","0.0","0.0","82.1","7.5","8.2","0.6"
"137","1989","3","Gujarat","Surat","32.2","7.3","3.3","0.4","3.7","0.0","0.0","0.0","0.0","0.0","6.4","0.4","6.8","2.7","0.0","0.0","97.1","7.6","15.8","0.4"
"137","1990","3","Gujarat","Surat","38.4","8.5","0.0","0.0","2.4","0.0","0.0","0.0","0.0","0.0","5.7","0.7","6.4","4.5","0.2","0.0","104.8","5.9","17.6","0.0"
"137","1991","3","Gujarat","Surat","36.4","7.3","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","6.0","0.4","6.4","6.2","0.1","0.0","107.0","5.7","15.9","0.0"
"137","1992","3","Gujarat","Surat","42.3","7.1","0.0","0.0","0.9","0.0","0.0","0.0","0.0","0.0","5.9","0.6","6.5","6.7","0.0","0.0","112.8","5.3","15.2","2.0"
"137","1993","3","Gujarat","Surat","39.6","11.1","0.0","0.0","1.8","0.0","0.0","0.0","0.0","0.0","5.7","0.5","6.2","7.8","0.0","0.0","133.7","4.1","15.9","0.0"
"137","1994","3","Gujarat","Surat","45.2","6.9","0.0","0.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.81"
"137","1995","3","Gujarat","Surat","49.6","6.6","0.0","0.0","1.9","0.0","0.0","0.0","0.0","0.0","5.0","0.2","5.2","8.7","0.0","0.0","152.7","4.5","17.1","0.01"
"137","1996","3","Gujarat","Surat","56.3","7.1","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","3.3","0.7","4.0","8.7","0.0","0.0","137.9","4.6","0.0","0.04"
"137","1997","3","Gujarat","Surat","59.7","6.0","0.0","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"137","1998","3","Gujarat","Surat","58.4","6.9","0.4","0.4","0.8","0.0","0.0","0.0","0.0","0.0","2.1","0.3","2.4","5.8","0.0","0.0","144.1","3.4","18.4","0.9"
"137","1999","3","Gujarat","Surat","62.8","7.6","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.4","6.5","0.0","0.0","154.0","5.1","18.9","0.9"
"137","2000","3","Gujarat","Surat","61.6","7.4","0.0","0.6","0.6","0.0","0.0","0.0","0.0","0.1","4.5","0.7","5.3","5.2","0.0","0.0","155.7","5.4","15.7","0.9"
"137","2001","3","Gujarat","Surat","58.3","7.2","0.5","0.1","0.6","0.0","0.0","0.0","0.0","0.1","4.4","0.0","4.5","5.0","0.0","0.0","156.1","4.9","16.5","0.8"
"137","2002","3","Gujarat","Surat","56.6","9.9","0.6","0.6","1.2","0.0","0.0","0.0","0.0","0.1","1.8","0.7","2.6","6.1","0.0","0.0","147.2","8.0","21.9","1.6"
"137","2003","3","Gujarat","Surat","54.8","10.5","0.4","1.1","1.5","0.0","0.0","0.0","0.0","0.1","2.0","0.7","2.8","7.5","0.0","0.0","157.7","9.8","20.4","1.5"
"137","2004","3","Gujarat","Surat","52.4","9.3","0.0","6.6","6.6","0.0","0.0","0.0","0.0","0.1","0.0","1.1","1.2","0.0","0.0","0.0","164.6","6.0","20.7","1.71"
"137","2005","3","Gujarat","Surat","56.2","11.1","0.0","0.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.6","9.5","0.0","0.0","166.6","9.0","21.1","2.5"
"137","2006","3","Gujarat","Surat","63.6","10.7","0.0","1.4","1.4","0.3","0.0","0.0","0.0","0.0","0.0","2.9","2.9","16.1","0.0","0.0","158.6","9.6","25.3","3.8"
"137","2007","3","Gujarat","Surat","63.4","8.9","2.3","1.8","4.1","0.2","0.0","0.0","0.0","0.8","0.6","3.7","5.1","17.1","0.0","0.0","151.2","7.6","27.0","2.7"
"137","2008","3","Gujarat","Surat","57.4","10.5","1.0","2.0","2.9","0.2","1.2","0.0","0.0","1.2","0.7","4.2","6.2","12.7","0.0","0.0","139.1","7.6","22.4","6.3"
"137","2009","3","Gujarat","Surat","60.0","12.6","2.9","4.4","7.3","0.2","1.3","0.0","0.0","0.9","0.8","3.8","5.5","17.2","0.5","0.0","140.6","6.9","25.9","12.6"
"137","2010","3","Gujarat","Surat","64.1","12.0","2.8","1.5","1.6","0.0","0.2","0.0","0.0","1.0","0.7","3.7","5.4","11.7","0.0","0.0","150.3","4.3","28.0","12.6"
"137","2011","3","Gujarat","Surat","77.0","11.0","5.9","3.4","9.3","0.0","0.0","0.0","0.0","3.3","1.0","5.3","9.6","18.1","0.1","0.0","105.8","15.6","22.4","0.0"
"137","2014","3","Gujarat","Surat","76.1","10.9","0.1","2.9","3.0","0.3","1.1","0.0","0.5","2.4","1.0","4.4","7.9","14.0","0.0","0.0","128.7","8.3","34.2","7.0"
"137","2015","3","Gujarat","Surat","81.4","10.3","3.4","7.8","11.3","0.3","1.5","0.0","0.0","1.8","3.7","6.4","11.9","9.5","0.3","0.0","149.9","7.7","27.9","0.0"
"137","2016","3","Gujarat","Surat","70.7","11.2","3.7","4.7","8.4","0.1","2.4","0.0","0.0","2.2","5.9","11.0","19.1","4.9","0.2","0.0","143.0","2.8","32.8","0.0"
"137","2017","3","Gujarat","Surat","86.7","11.0","4.2","4.4","8.6","0.1","3.5","0.0","0.0","4.4","8.0","7.3","19.7","4.4","0.3","0.0","129.9","3.6","36.3","0.0"
"138","1966","3","Gujarat","Surendranagar","0.6","6.6","0.0","0.5","0.5","1.8","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","32.1","-1.0","4.82"
"138","1967","3","Gujarat","Surendranagar","0.9","8.8","0.0","0.6","0.6","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","22.9","-1.0","0.6"
"138","1968","3","Gujarat","Surendranagar","0.7","8.5","0.1","0.4","0.5","2.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.1","25.4","-1.0","1.6"
"138","1969","3","Gujarat","Surendranagar","0.1","5.5","0.2","0.2","0.4","1.2","0.0","0.0","0.0","0.1","0.0","0.0","0.1","0.3","0.0","0.0","0.1","21.9","-1.0","2.1"
"138","1970","3","Gujarat","Surendranagar","0.7","11.1","0.4","0.0","0.4","7.8","0.0","0.0","0.0","0.1","0.0","0.0","0.1","0.2","0.0","0.0","0.0","24.4","0.5","5.5"
"138","1971","3","Gujarat","Surendranagar","0.2","10.4","0.1","0.0","0.1","0.5","0.0","0.0","0.0","0.1","0.0","0.0","0.1","0.1","0.0","0.0","0.0","39.0","0.5","2.9"
"138","1972","3","Gujarat","Surendranagar","0.1","8.5","0.1","0.0","0.1","3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.1","25.3","0.4","4.2"
"138","1973","3","Gujarat","Surendranagar","0.1","4.7","0.2","0.0","0.2","3.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","25.5","0.8","2.9"
"138","1974","3","Gujarat","Surendranagar","0.0","5.7","0.0","0.0","0.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","15.8","0.5","2.6"
"138","1975","3","Gujarat","Surendranagar","0.1","7.2","0.0","0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","32.5","0.7","3.1"
"138","1976","3","Gujarat","Surendranagar","0.4","9.8","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","46.6","0.9","1.3"
"138","1977","3","Gujarat","Surendranagar","0.3","6.9","0.0","0.0","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.3","51.0","0.5","2.8"
"138","1978","3","Gujarat","Surendranagar","0.1","5.6","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.3","55.0","0.4","2.1"
"138","1979","3","Gujarat","Surendranagar","0.5","5.8","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.1","60.5","0.8","2.4"
"138","1980","3","Gujarat","Surendranagar","0.9","5.3","0.0","0.0","0.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3","62.8","0.7","2.7"
"138","1981","3","Gujarat","Surendranagar","0.8","7.9","0.0","0.0","0.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.6","65.2","0.6","3.7"
"138","1982","3","Gujarat","Surendranagar","0.9","8.0","0.0","0.0","0.0","2.6","0.0","0.0","0.0","0.2","0.0","0.0","0.2","1.8","0.0","0.0","0.7","89.6","0.6","2.1"
"138","1983","3","Gujarat","Surendranagar","1.0","8.1","0.7","0.0","0.7","2.2","0.0","0.0","0.0","0.1","0.0","0.0","0.1","2.0","0.0","0.0","0.6","77.6","0.6","2.0"
"138","1984","3","Gujarat","Surendranagar","1.1","11.5","0.0","0.7","0.7","2.0","0.0","0.0","0.0","0.1","0.0","0.0","0.1","2.0","0.0","0.0","0.6","80.9","0.8","2.2"
"138","1985","3","Gujarat","Surendranagar","0.3","8.2","0.0","0.4","0.4","1.6","0.0","0.0","0.1","0.2","0.0","0.0","0.2","0.7","0.0","0.0","0.6","82.6","1.0","5.9"
"138","1986","3","Gujarat","Surendranagar","0.4","5.8","0.0","0.3","0.3","3.6","0.0","0.0","0.0","0.1","0.0","0.0","0.1","1.7","0.0","0.0","0.6","71.0","1.0","4.9"
"138","1987","3","Gujarat","Surendranagar","0.4","2.7","0.0","0.2","0.3","3.6","0.0","0.0","0.0","0.1","0.0","0.0","0.1","2.4","0.3","0.0","0.5","35.6","3.4","46.2"
"138","1988","3","Gujarat","Surendranagar","0.9","22.1","0.0","0.8","0.8","2.1","0.0","0.0","0.0","0.2","0.0","0.0","0.2","5.9","0.0","0.0","0.4","73.7","3.4","5.9"
"138","1989","3","Gujarat","Surendranagar","0.6","9.1","0.0","0.3","0.3","6.2","0.0","0.0","0.0","0.3","0.0","0.0","0.3","6.5","0.8","0.0","0.7","75.2","2.6","4.3"
"138","1990","3","Gujarat","Surendranagar","0.4","13.8","0.0","0.0","0.1","1.1","0.0","0.0","0.0","0.4","0.0","0.0","0.4","12.2","0.2","0.0","1.2","39.6","2.2","0.0"
"138","1991","3","Gujarat","Surendranagar","0.5","8.9","0.0","0.0","0.0","3.1","0.0","0.0","0.0","0.7","0.0","0.0","0.7","14.2","2.6","0.0","1.3","46.7","1.8","0.0"
"138","1992","3","Gujarat","Surendranagar","0.2","7.5","0.0","0.0","0.1","1.8","0.0","0.0","0.0","0.3","0.0","0.0","0.3","15.9","1.6","0.0","0.6","51.7","1.8","3.0"
"138","1993","3","Gujarat","Surendranagar","0.5","8.6","0.0","0.0","0.3","7.4","0.0","0.0","0.0","0.4","0.0","0.0","0.4","13.9","1.6","0.0","0.7","50.7","1.6","0.0"
"138","1994","3","Gujarat","Surendranagar","1.1","13.8","0.0","0.0","0.1","2.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","77.11"
"138","1995","3","Gujarat","Surendranagar","0.8","8.2","0.0","0.0","0.1","1.5","0.0","0.0","0.0","0.7","0.0","0.0","0.7","15.1","0.0","0.0","1.2","68.1","2.1","0.04"
"138","1996","3","Gujarat","Surendranagar","0.4","12.5","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.6","0.1","0.0","0.7","13.1","0.3","0.0","0.8","67.6","0.0","0.04"
"138","1997","3","Gujarat","Surendranagar","0.7","14.3","0.0","0.0","0.1","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"138","1998","3","Gujarat","Surendranagar","0.1","12.9","0.0","0.0","0.0","1.1","0.0","0.0","0.0","0.2","0.3","0.0","0.5","13.3","0.2","0.0","0.7","90.1","2.7","4.9"
"138","1999","3","Gujarat","Surendranagar","0.7","11.9","0.0","0.0","0.0","1.4","0.0","0.0","0.0","0.6","0.2","0.0","0.8","11.3","0.4","0.0","0.6","78.4","3.8","8.3"
"138","2000","3","Gujarat","Surendranagar","0.7","9.8","0.0","0.0","0.0","0.8","0.0","0.0","0.0","0.7","0.0","0.0","0.7","13.3","1.3","9.4","0.4","74.8","2.5","6.0"
"138","2001","3","Gujarat","Surendranagar","0.2","9.7","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.1","0.0","0.0","0.1","12.9","18.7","0.0","0.5","56.9","3.0","5.3"
"138","2002","3","Gujarat","Surendranagar","0.3","11.6","0.0","0.0","0.0","2.5","0.0","0.0","0.0","0.3","0.0","0.0","0.3","1.3","1.7","0.0","0.5","75.7","3.0","9.2"
"138","2003","3","Gujarat","Surendranagar","0.2","18.4","0.0","0.0","0.0","3.4","0.0","0.0","0.0","0.6","0.0","0.0","0.6","1.8","0.0","0.0","0.5","69.6","3.8","8.1"
"138","2004","3","Gujarat","Surendranagar","0.0","16.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","2.3","0.0","0.0","2.3","0.0","0.0","0.0","0.6","91.3","4.4","4.47"
"138","2005","3","Gujarat","Surendranagar","0.5","22.2","0.0","0.4","0.4","0.4","0.0","0.0","0.1","3.7","0.0","0.0","3.7","10.6","0.0","0.0","0.6","109.0","3.8","5.3"
"138","2006","3","Gujarat","Surendranagar","0.2","26.4","0.0","0.0","0.0","2.5","0.0","0.0","0.0","1.2","0.0","0.0","1.2","8.0","2.5","0.0","0.3","134.6","3.7","14.0"
"138","2007","3","Gujarat","Surendranagar","0.3","28.6","0.0","0.0","0.0","3.0","0.0","0.0","0.0","1.1","0.0","0.0","1.1","9.1","3.1","0.0","0.4","126.8","3.2","21.3"
"138","2008","3","Gujarat","Surendranagar","0.2","33.4","0.0","0.5","0.5","3.9","0.0","0.0","0.0","4.6","0.0","0.1","4.7","6.5","2.6","0.0","0.1","124.1","2.7","21.7"
"138","2009","3","Gujarat","Surendranagar","0.1","26.6","0.0","0.5","0.5","3.9","0.0","0.0","0.0","4.5","0.0","0.1","4.7","7.3","4.2","0.0","0.1","153.4","5.9","61.9"
"138","2010","3","Gujarat","Surendranagar","0.2","52.5","0.0","0.5","0.5","2.3","0.0","0.0","0.0","5.5","0.0","0.1","5.6","7.9","2.6","0.0","0.1","127.9","2.6","0.0"
"138","2011","3","Gujarat","Surendranagar","0.5","48.1","4.8","3.6","8.4","4.2","0.0","0.0","0.0","15.2","0.1","0.7","15.9","2.3","8.5","0.0","0.1","232.2","4.6","0.0"
"138","2014","3","Gujarat","Surendranagar","0.0","34.97","0.0","0.5","0.5","3.05","0.0","0.0","0.3","4.34","0.0","3.49","7.83","3.14","20.33","0.0","0.02","221.21","10.81","58.5"
"138","2015","3","Gujarat","Surendranagar","0.7","34.45","0.0","0.6","0.6","1.17","0.0","0.0","0.0","0.77","0.0","1.1","1.96","3.77","8.22","0.0","0.02","238.41","9.71","0.0"
"138","2016","3","Gujarat","Surendranagar","0.4","35.63","0.0","0.0","0.0","1.05","0.0","0.0","0.0","0.87","0.4","4.2","5.47","22.97","8.91","0.0","0.02","260.32","9.55","0.0"
"138","2017","3","Gujarat","Surendranagar","0.0","40.81","0.0","5.3","5.3","0.32","0.0","0.0","0.2","4.46","0.0","2.0","6.46","11.98","3.65","0.0","0.02","309.85","6.21","0.0"
"139","1966","10","Rajasthan","Ajmer","0.0","10.8","0.8","0.0","0.8","1.1","24.8","0.0","24.5","2.8","0.0","0.2","3.0","0.2","0.6","0.1","0.0","15.2","2.6","7.24"
"139","1967","10","Rajasthan","Ajmer","0.0","20.7","0.1","0.0","0.1","0.2","7.1","0.0","25.7","1.7","0.0","0.1","1.8","0.2","0.2","0.1","0.0","12.8","2.8","7.26"
"139","1968","10","Rajasthan","Ajmer","0.0","18.6","0.9","0.0","0.9","2.7","30.4","0.0","24.8","1.2","0.0","0.4","1.6","0.8","0.7","0.0","0.1","11.1","3.0","6.28"
"139","1969","10","Rajasthan","Ajmer","0.0","18.6","1.0","0.0","1.0","2.2","25.6","0.0","21.9","1.8","0.0","0.3","2.1","0.5","0.5","0.0","0.1","10.0","3.0","6.27"
"139","1970","10","Rajasthan","Ajmer","0.0","30.8","0.3","0.0","0.3","0.4","10.3","0.0","33.1","4.7","0.0","0.1","4.8","0.1","0.1","0.0","0.1","8.0","3.0","5.49"
"139","1971","10","Rajasthan","Ajmer","0.0","29.7","0.0","0.0","0.0","0.1","2.9","0.0","27.1","2.1","0.0","0.0","2.1","0.0","0.0","0.0","0.0","14.9","3.1","5.92"
"139","1972","10","Rajasthan","Ajmer","0.0","16.2","0.3","0.0","0.3","2.0","16.2","0.0","21.2","0.3","0.0","0.0","0.3","0.3","0.1","0.0","0.0","11.2","3.0","7.07"
"139","1973","10","Rajasthan","Ajmer","0.0","34.4","0.0","0.0","0.0","0.1","0.8","0.0","36.4","4.5","0.0","0.0","4.5","0.0","0.0","0.0","0.1","7.0","3.3","7.31"
"139","1974","10","Rajasthan","Ajmer","0.0","28.2","0.3","0.0","0.3","1.3","17.8","0.0","37.6","2.7","0.0","0.3","3.0","1.2","0.2","0.0","0.1","11.3","3.1","8.31"
"139","1975","10","Rajasthan","Ajmer","0.0","38.5","0.0","0.0","0.0","0.0","0.2","0.0","46.1","5.5","0.0","0.0","5.5","0.0","0.0","0.0","0.1","9.6","2.7","11.37"
"139","1976","10","Rajasthan","Ajmer","0.0","45.1","0.0","0.0","0.0","0.0","2.1","0.0","38.3","4.7","0.0","0.0","4.7","0.1","0.0","0.0","0.1","10.8","3.1","11.53"
"139","1977","10","Rajasthan","Ajmer","0.0","48.1","0.0","0.0","0.0","0.0","4.3","0.0","29.9","4.1","0.0","0.0","4.1","0.1","0.0","0.1","0.1","17.7","3.1","11.35"
"139","1978","10","Rajasthan","Ajmer","0.0","45.9","0.0","0.0","0.0","0.0","9.1","0.0","23.1","1.3","0.0","0.0","1.3","0.1","0.0","0.0","0.1","16.8","3.8","8.57"
"139","1979","10","Rajasthan","Ajmer","0.0","50.4","1.4","0.0","1.4","1.3","30.0","0.0","22.1","2.6","0.0","0.2","2.8","2.0","0.1","0.1","0.0","15.2","4.5","11.89"
"139","1980","10","Rajasthan","Ajmer","0.0","40.7","1.1","0.0","1.1","1.4","27.0","0.0","18.0","1.2","0.0","0.2","1.4","1.7","0.1","0.1","0.0","16.1","4.8","9.53"
"139","1981","10","Rajasthan","Ajmer","0.0","35.5","1.3","0.0","1.3","3.8","23.0","0.0","18.1","0.9","0.0","0.2","1.1","1.0","0.1","0.0","0.0","14.0","4.6","9.42"
"139","1982","10","Rajasthan","Ajmer","0.0","45.7","2.7","0.0","2.7","4.1","28.5","0.0","17.0","1.4","0.0","0.5","1.9","1.3","0.1","0.1","0.0","16.1","4.4","9.1"
"139","1983","10","Rajasthan","Ajmer","0.0","61.0","0.4","0.0","0.4","1.1","7.9","0.0","20.1","5.3","0.0","0.2","5.5","0.5","0.0","0.1","0.0","16.0","5.2","10.79"
"139","1984","10","Rajasthan","Ajmer","0.0","43.6","0.3","0.0","0.3","1.3","9.7","0.0","16.4","1.5","0.0","0.1","1.6","0.4","0.0","0.2","0.0","16.2","5.9","9.39"
"139","1985","10","Rajasthan","Ajmer","0.0","28.7","0.5","0.0","0.5","2.2","14.1","0.0","14.4","0.7","0.0","1.0","1.7","0.3","0.0","0.0","0.0","14.6","5.9","8.9"
"139","1986","10","Rajasthan","Ajmer","0.0","26.7","1.9","0.0","1.9","3.6","20.1","0.0","13.8","1.3","0.0","1.3","2.6","0.4","0.0","0.0","0.0","10.4","5.1","7.71"
"139","1987","10","Rajasthan","Ajmer","0.0","14.8","0.5","0.0","0.5","1.7","3.8","0.0","9.2","0.5","0.0","0.2","0.7","0.2","0.0","0.0","0.0","5.1","4.0","6.91"
"139","1988","10","Rajasthan","Ajmer","0.0","17.9","0.9","0.0","0.9","2.4","7.0","0.0","10.5","0.9","0.0","0.3","1.2","0.2","0.0","0.1","0.0","5.4","4.8","3.82"
"139","1989","10","Rajasthan","Ajmer","0.0","17.5","0.3","0.0","0.3","1.3","6.4","0.0","9.6","1.0","0.0","0.3","1.3","0.2","0.1","0.1","0.0","8.4","5.2","4.1"
"139","1990","10","Rajasthan","Ajmer","0.0","33.58","0.03","0.0","0.03","0.18","2.35","0.0","14.41","2.59","0.0","0.04","2.63","0.02","0.03","0.16","0.01","6.8","6.0","0.0"
"139","1991","10","Rajasthan","Ajmer","0.01","31.43","0.34","0.0","0.34","1.05","10.89","0.0","15.41","1.78","0.0","0.54","2.32","0.28","0.15","0.15","0.01","7.73","6.95","0.0"
"139","1992","10","Rajasthan","Ajmer","0.01","46.47","0.06","0.0","0.06","0.39","4.45","0.0","16.07","2.94","0.0","0.11","3.05","0.24","0.02","0.12","0.01","5.72","5.52","0.0"
"139","1993","10","Rajasthan","Ajmer","0.0","35.58","0.77","0.0","0.77","2.03","12.12","0.0","11.72","1.85","0.02","0.93","2.8","1.28","0.41","0.08","0.01","7.21","6.47","0.0"
"139","1994","10","Rajasthan","Ajmer","0.01","56.43","0.08","0.0","0.08","0.18","2.14","0.0","17.66","4.84","0.0","0.23","5.07","0.36","0.01","0.04","0.0","6.56","7.06","0.0"
"139","1995","10","Rajasthan","Ajmer","0.0","46.43","0.09","0.0","0.09","0.32","5.4","0.0","14.51","2.71","0.0","0.24","2.95","0.48","0.02","0.01","0.0","10.93","8.43","8.1"
"139","1996","10","Rajasthan","Ajmer","0.0","72.13","0.03","0.0","0.03","0.13","1.83","0.0","17.5","4.54","0.0","0.19","4.74","0.32","0.0","0.09","0.0","9.71","9.59","9.52"
"139","1997","10","Rajasthan","Ajmer","0.0","71.07","0.01","0.0","0.01","0.2","3.24","0.0","18.03","2.69","0.0","0.2","2.89","0.39","0.0","0.02","0.11","14.97","7.71","11.14"
"139","1998","10","Rajasthan","Ajmer","0.0","66.34","0.07","0.0","0.07","0.74","4.73","0.0","16.3","2.54","0.0","0.28","2.83","0.48","0.01","0.07","0.04","13.88","8.04","10.49"
"139","1999","10","Rajasthan","Ajmer","0.03","37.61","0.24","0.0","0.24","1.04","5.6","0.0","10.9","0.98","0.0","0.22","1.21","0.47","0.01","0.0","0.01","12.54","6.67","10.3"
"139","2000","10","Rajasthan","Ajmer","0.01","31.04","0.73","0.0","0.73","1.84","9.42","0.0","9.36","1.89","0.0","0.75","2.64","0.18","0.04","0.05","0.0","7.25","5.53","8.33"
"139","2001","10","Rajasthan","Ajmer","0.0","37.83","0.27","0.0","0.27","0.54","7.3","0.0","9.79","3.48","0.0","0.69","4.17","0.21","0.03","0.0","0.01","10.59","7.0","7.94"
"139","2002","10","Rajasthan","Ajmer","0.0","10.81","0.28","0.0","0.28","0.27","1.37","0.0","4.16","0.14","0.0","0.11","0.25","0.13","0.01","0.0","0.0","7.75","3.32","6.55"
"139","2003","10","Rajasthan","Ajmer","0.0","19.6","0.11","0.0","0.11","0.12","2.25","0.0","6.54","2.06","0.0","0.13","2.19","0.11","0.01","0.05","0.02","5.24","4.58","5.01"
"139","2004","10","Rajasthan","Ajmer","0.0","22.8","0.19","0.0","0.19","0.24","3.17","0.0","6.71","2.04","0.0","0.27","2.31","0.33","0.02","0.01","0.06","10.08","4.93","5.75"
"139","2005","10","Rajasthan","Ajmer","0.0","21.64","0.08","0.0","0.08","0.3","2.15","0.0","8.56","0.93","0.0","0.33","1.26","1.0","0.01","0.0","0.03","6.69","4.19","5.31"
"139","2006","10","Rajasthan","Ajmer","0.0","28.74","0.04","0.0","0.04","0.16","1.43","0.0","7.86","0.95","0.0","0.45","1.4","1.38","0.0","0.0","0.05","4.23","5.06","4.29"
"139","2007","10","Rajasthan","Ajmer","0.0","21.46","0.05","0.0","0.05","0.2","1.64","0.0","6.76","0.83","0.0","0.06","0.89","0.72","0.01","0.01","0.04","4.51","5.64","4.21"
"139","2008","10","Rajasthan","Ajmer","0.0","16.04","0.02","0.0","0.02","0.06","1.21","0.0","7.14","0.42","0.0","0.05","0.47","0.75","0.01","0.01","0.02","5.13","5.34","3.49"
"139","2009","10","Rajasthan","Ajmer","0.0","8.68","0.01","0.0","0.01","0.03","0.68","0.0","3.9","0.04","0.0","0.02","0.06","0.84","0.0","0.0","0.01","4.83","4.66","3.48"
"139","2010","10","Rajasthan","Ajmer","0.0","57.06","0.01","0.0","0.01","0.02","0.36","0.0","23.81","1.39","0.0","0.34","1.73","0.97","0.0","0.01","0.02","2.57","5.47","4.46"
"139","2011","10","Rajasthan","Ajmer","0.0","44.34","0.0","0.0","0.0","0.0","0.2","0.0","15.26","1.11","0.0","0.18","1.28","1.23","0.0","0.03","0.02","9.54","5.78","5.12"
"139","2012","10","Rajasthan","Ajmer","0.0","64.23","0.02","0.0","0.02","0.01","0.37","0.0","23.26","0.0","0.0","0.0","0.0","1.14","0.0","0.0","0.03","15.68","5.86","7.39"
"139","2013","10","Rajasthan","Ajmer","0.0","54.53","0.0","0.0","0.0","0.04","0.38","0.0","21.5","0.0","0.0","0.0","0.0","1.36","0.0","0.0","0.02","13.91","6.92","7.4"
"139","2014","10","Rajasthan","Ajmer","0.0","60.95","0.01","0.0","0.01","0.07","0.65","0.0","22.98","0.0","0.0","0.0","0.0","1.13","0.0","0.0","0.04","16.71","7.68","8.01"
"139","2015","10","Rajasthan","Ajmer","0.0","64.23","0.02","0.0","0.02","0.01","0.37","0.0","23.26","0.0","0.0","0.0","0.0","1.2","0.0","0.0","0.03","14.02","5.86","9.24"
"139","2016","10","Rajasthan","Ajmer","0.0","54.4","0.02","0.0","0.02","0.01","0.76","0.0","21.21","4.63","0.0","1.12","5.74","0.87","0.0","0.01","0.02","9.82","6.86","8.88"
"139","2017","10","Rajasthan","Ajmer","0.0","39.96","0.0","0.0","0.0","0.0","0.75","0.0","15.49","6.61","0.0","0.46","7.06","0.62","0.0","0.02","0.0","11.97","6.34","8.3"
"140","1966","10","Rajasthan","Alwar","0.0","34.8","0.1","0.0","0.1","0.2","6.5","0.0","35.8","4.1","0.0","0.1","4.2","0.0","0.0","0.0","0.3","0.0","2.0","3.17"
